FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats
"140003752","Alan","Belcher","The Talent","Scrambled","1984-04-24T00:00:00","114.3","285.6","115.8","28","12","0","0","15","5","14","2","0","0","0","[object Object]"
"140003753","Rich","Attonito","The Raging Bull","Scrambled","1977-06-16T00:00:00","108.1","262.5","111.2","15","12","0","0","10","5","5","2","0","0","0","[object Object]"
"140003754","Jason","Miller","Mayhem","Scrambled","1980-12-24T00:00:00","112.7","316.5","0","36","15","0","0","12","5","22","5","2","5","2","[object Object]"
"140003755","Chris","Camozzi","null","Scrambled","1986-11-20T00:00:00","115.8","313.4","120.4","42","23","0","0","11","2","12","14","0","0","0","[object Object]"
"140003756","Shane","Carwin","null","Scrambled","1975-01-04T00:00:00","114.3","409.2","123.5","19","5","0","0","12","0","10","2","0","0","0","[object Object]"
"140003757","Jamie","Yager","The Chosyn 1","Scrambled","1983-11-29T00:00:00","114.3","262.5","0","12","10","0","0","7","5","7","2","0","0","0","[object Object]"
"140003758","Joe","Veres","null","Scrambled","1977-11-09T00:00:00","101.9","239.3","0","0","5","0","0","0","5","0","0","0","0","0","[object Object]"
"140003759","Jamie","Varner","null","Scrambled","1984-10-12T00:00:00","105","239.3","110.4","32","17","2","0","11","5","17","12","7","2","0","[object Object]"
"140003760","Spencer","Fisher","The King","Scrambled","1976-05-09T00:00:00","103.4","239.3","108.1","37","14","0","0","15","7","14","0","0","0","0","[object Object]"
"140003761","Chael","Sonnen","null","Scrambled","1977-04-03T00:00:00","112.7","316.5","114.3","46","26","2","0","11","11","12","14","0","0","0","[object Object]"
"140003762","Ryo","Chonan","Piranha","Scrambled","1976-10-08T00:00:00","106.5","262.5","108.1","12","15","0","0","5","10","2","2","0","0","0","[object Object]"
"140003763","Edward","Faaloloto","Falo","Scrambled","null","106.5","239.3","108.1","5","10","0","0","0","5","0","5","0","0","0","[object Object]"
"140003764","Aisling","Daly","Ais The Bash","Scrambled","1987-12-24T00:00:00","97.3","177.6","98.8","25","14","0","0","12","2","12","0","0","0","0","[object Object]"
"140003765","Jeremy","Larsen","null","Scrambled","1986-03-11T00:00:00","108.1","223.9","108.1","12","12","0","0","5","7","7","2","0","0","0","[object Object]"
"140003766","Matt","Grice","The Real One","Scrambled","1981-07-29T00:00:00","105","223.9","108.1","23","12","0","0","14","5","10","5","0","0","0","[object Object]"
"140003767","Diego","Brandao","DB","Scrambled","1987-05-27T00:00:00","103.4","239.3","105.8","37","23","0","0","22","12","14","7","2","0","0","[object Object]"
"140003768","Hernani","Perpetuo","null","Scrambled","1985-05-24T00:00:00","111.2","262.5","0","26","12","0","0","11","2","10","2","0","0","0","[object Object]"
"140003769","Jessica","Rakoczy","Ragin","Scrambled","1977-04-14T00:00:00","103.4","177.6","105","5","12","0","2","2","5","0","2","0","2","0","[object Object]"
"140003770","Charles","McCarthy","Chainsaw","Scrambled","1980-08-06T00:00:00","108.1","285.6","110.4","2","5","0","0","0","5","2","0","0","0","0","[object Object]"
"140003771","Chris","Cariaso","Kamikaze","Scrambled","1981-05-27T00:00:00","97.3","193","98","26","12","0","0","7","2","5","7","0","2","0","[object Object]"
"140003772","Valerie","Letourneau","Trouble","Scrambled","1983-04-29T00:00:00","103.4","193","105.8","15","11","0","0","10","5","2","2","0","5","0","[object Object]"
"140003773","Amir","Sadollah","null","Scrambled","1980-08-27T00:00:00","109.6","262.5","115.8","14","12","0","0","2","2","2","0","0","0","0","[object Object]"
"140003774","Caio","Magalhaes","Hellboy","Scrambled","1987-12-14T00:00:00","112.7","285.6","112.7","15","11","0","0","7","5","10","2","0","2","0","[object Object]"
"140003775","Gideon","Ray","null","Scrambled","1973-05-27T00:00:00","108.1","262.5","0","0","14","0","0","0","7","0","2","0","0","0","[object Object]"
"140003776","Willie","Gates","Whoop Ass","Scrambled","1987-01-21T00:00:00","105","193","108.1","19","12","0","0","12","5","10","12","2","0","0","[object Object]"
"140003777","Luke","Zachrich","null","Scrambled","1981-10-01T00:00:00","114.3","285.6","115","22","10","0","0","10","2","11","7","0","0","0","[object Object]"
"140003778","Johny","Hendricks","Bigg Rigg","Scrambled","1983-09-12T00:00:00","106.5","285.6","106.5","28","12","0","0","12","7","2","0","0","0","0","[object Object]"
"140003779","Matt","Hamill","The Hammer","Scrambled","1976-10-05T00:00:00","112.7","316.5","117.3","19","12","0","0","14","10","0","2","0","0","0","[object Object]"
"140003780","Michael","Patt","null","Scrambled","null","111.2","316.5","0","5","7","0","0","0","7","5","0","0","0","0","[object Object]"
"140003781","Chris","Clements","The Menace","Scrambled","1976-02-09T00:00:00","108.1","262.5","108.1","19","14","0","2","17","5","0","7","0","0","0","[object Object]"
"140003782","Nate","Quarry","Rock","Scrambled","1972-03-18T00:00:00","111.2","285.6","111.9","19","10","0","0","11","5","5","2","0","0","0","[object Object]"
"140003783","Pete","Sell","Drago","Scrambled","1982-08-05T00:00:00","109.6","262.5","115.8","15","11","0","0","0","12","10","0","0","0","0","[object Object]"
"140003784","Estevan","Payan","El Terrible","Scrambled","1982-04-03T00:00:00","108.1","239.3","111.2","26","20","0","2","11","11","7","2","0","0","0","[object Object]"
"140003785","Dominic","Waters","Shonuff","Scrambled","1989-04-11T00:00:00","112.7","262.5","122","14","14","0","0","7","2","5","2","0","0","0","[object Object]"
"140003786","Azamat","Gashimov","null","Scrambled","1990-04-07T00:00:00","101.9","193","101.9","12","7","0","0","5","5","10","2","0","0","0","[object Object]"
"140003787","Shane","Del Rosario","null","Scrambled","1983-09-23T00:00:00","117.3","376.7","0","17","5","0","0","12","5","7","0","0","0","0","[object Object]"
"140003788","Rich","Attonito","The Raging Bull","Scrambled","1977-06-16T00:00:00","108.1","262.5","111.2","15","12","0","0","10","5","5","2","0","0","0","[object Object]"
"140003789","Kris","McCray","Savage","Scrambled","1981-09-24T00:00:00","111.2","262.5","117.3","12","12","0","0","2","0","10","5","0","0","0","[object Object]"
"140003790","Fabio","Maldonado","Caipira de Aco","Scrambled","1980-03-17T00:00:00","112.7","369","115.8","39","23","0","0","23","14","10","5","2","5","0","[object Object]"
"140003791","Pat","Healy","Bam Bam","Scrambled","1983-07-20T00:00:00","111.2","223.9","114.3","52","36","0","2","11","14","23","14","10","5","0","[object Object]"
"140003792","David","Michaud","Bulldawg","Scrambled","1988-11-10T00:00:00","106.5","262.5","109.6","28","14","0","0","14","7","12","2","0","5","0","[object Object]"
"140003793","Pete","Spratt","The Secret Weapon","Scrambled","1971-01-09T00:00:00","106.5","239.3","0","19","28","0","0","12","2","12","22","0","0","0","[object Object]"
"140003794","Kyoji","Horiguchi","null","Scrambled","1990-10-12T00:00:00","100.4","208.4","101.9","48","12","0","2","23","5","10","2","5","5","2","[object Object]"
"140003795","Roger","Hollett","The Hulk","Scrambled","1978-10-08T00:00:00","108.1","316.5","108.1","20","12","0","0","10","2","11","2","0","0","0","[object Object]"
"140003796","Jeremy","Jackson","The Scorpion","Scrambled","null","0","0","0","5","12","0","0","5","5","0","7","0","0","0","[object Object]"
"140003797","Neil","Seery","2 Tap","Scrambled","1979-08-30T00:00:00","101.9","193","99.6","25","20","0","0","14","2","14","14","0","0","0","[object Object]"
"140003798","Forrest","Griffin","null","Scrambled","1979-07-01T00:00:00","115.8","316.5","118.9","29","11","0","0","7","12","11","0","0","0","0","[object Object]"
"140003799","Karlos","Vemola","The Terminator","Scrambled","1985-07-01T00:00:00","111.2","316.5","115.8","19","12","0","0","10","0","12","7","0","0","0","[object Object]"
"140003800","Seth","Baczynski","Polish Pistola","Scrambled","1981-10-26T00:00:00","115.8","285.6","114.3","31","26","0","0","12","12","15","11","0","0","0","[object Object]"
"140003801","Reza","Madadi","Mad Dog","Scrambled","1980-06-20T00:00:00","109.6","239.3","111.9","22","14","0","0","5","0","12","0","2","0","0","[object Object]"
"140003802","Iliarde","Santos","null","Scrambled","1980-09-25T00:00:00","100.4","193","101.9","43","20","2","2","19","12","14","0","0","2","0","[object Object]"
"140003803","Antonio","Silva","Bigfoot","Scrambled","1979-09-14T00:00:00","117.3","409.2","123.5","29","22","2","0","23","19","5","0","0","2","0","[object Object]"
"140003804","Yan","Cabral","null","Scrambled","1983-05-13T00:00:00","109.6","239.3","112.7","19","7","0","0","0","2","17","0","0","0","0","[object Object]"
"140003805","Edwin","Dewees","Babyface","Scrambled","1982-08-07T00:00:00","112.7","285.6","0","0","12","0","0","0","12","0","5","0","0","0","[object Object]"
"140003806","Kenny","Florian","KenFlo","Scrambled","1976-05-26T00:00:00","108.1","223.9","114.3","22","14","0","0","10","2","12","2","0","0","0","[object Object]"
"140003807","Sarah","Kaufman","null","Scrambled","1985-09-20T00:00:00","100.4","223.9","103.4","34","12","0","2","17","0","5","7","5","5","0","[object Object]"
"140003808","Forrest","Petz","The Meat Cleaver","Scrambled","1975-09-22T00:00:00","106.5","262.5","110.4","14","12","0","0","2","5","0","7","0","0","0","[object Object]"
"140003809","Javier","Vazquez","Showtime","Scrambled","1977-07-16T00:00:00","103.4","223.9","106.5","25","12","0","0","0","0","17","0","0","0","0","[object Object]"
"140003810","Paulo","Thiago","null","Scrambled","1981-01-25T00:00:00","109.6","285.6","115","28","15","0","0","5","7","15","0","0","0","0","[object Object]"
"140003811","Frank","Mir","null","Scrambled","1979-05-24T00:00:00","115.8","401.4","122","29","20","0","0","12","14","14","2","5","7","0","[object Object]"
"140003812","Rich","Clementi","No Love","Scrambled","1977-03-31T00:00:00","106.5","239.3","111.9","69","36","2","0","14","10","42","14","0","0","0","[object Object]"
"140003813","Tyson","Griffin","null","Scrambled","1984-04-20T00:00:00","101.9","239.3","105.8","25","12","0","0","14","7","5","0","2","0","0","[object Object]"
"140003814","Marcus","Aurelio","Maximus","Scrambled","1973-08-18T00:00:00","108.1","262.5","114.3","37","15","0","0","12","0","25","0","0","0","0","[object Object]"
"140003815","Patrick","Cote","The Predator","Scrambled","1980-02-29T00:00:00","109.6","262.5","115.8","36","17","0","0","15","5","7","7","0","0","0","[object Object]"
"140003816","Manvel","Gamburyan","The Anvil","Scrambled","1981-05-08T00:00:00","100.4","208.4","103.4","25","15","0","2","5","10","11","2","2","5","0","[object Object]"
"140003817","Din","Thomas","Dinyero","Scrambled","1976-09-28T00:00:00","106.5","239.3","0","40","14","0","0","11","5","23","5","0","0","0","[object Object]"
"140003818","Joe","Riggs","Diesel","Scrambled","1982-09-23T00:00:00","111.2","285.6","108.1","73","28","2","2","43","12","22","11","2","2","0","[object Object]"
"140003819","Magnus","Cedenblad","Jycken","Scrambled","1982-04-10T00:00:00","115.8","285.6","122","22","12","0","0","11","5","12","7","0","0","0","[object Object]"
"140003820","Michihiro","Omigawa","null","Scrambled","1975-12-19T00:00:00","101.9","223.9","105","22","22","2","0","10","5","5","0","0","0","0","[object Object]"
"140003821","Patrick","Cote","The Predator","Scrambled","1980-02-29T00:00:00","109.6","262.5","115.8","36","17","0","0","15","5","7","7","0","0","0","[object Object]"
"140003822","John","Cholish","null","Scrambled","1983-12-17T00:00:00","109.6","239.3","114.3","12","7","0","0","7","0","10","5","0","0","0","[object Object]"
"140003823","Garreth","McLellan","Soldier Boy","Scrambled","1982-01-09T00:00:00","111.2","285.6","111.2","20","14","0","0","7","7","14","2","0","0","0","[object Object]"
"140003824","Erik","Perez","El Goyito","Scrambled","1989-11-19T00:00:00","105","208.4","105","31","14","0","0","12","2","12","5","0","0","0","[object Object]"
"140003825","Yves","Jabouin","Tiger","Scrambled","1979-05-30T00:00:00","101.9","208.4","105","31","17","0","0","17","12","2","10","0","0","0","[object Object]"
"140003826","Travis","Lutter","The Serial Killer","Scrambled","1973-12-05T00:00:00","114.3","285.6","115.8","15","14","0","0","2","7","14","5","0","0","0","[object Object]"
"140003827","Christian","Wellisch","null","Scrambled","1981-04-17T00:00:00","114.3","361.3","119.7","5","10","0","0","0","7","2","0","0","0","0","[object Object]"
"140003828","Chuck","Liddell","Iceman","Scrambled","1969-12-17T00:00:00","114.3","316.5","118.1","32","14","0","0","20","11","2","2","0","0","0","[object Object]"
"140003829","Jeremy","Larsen","null","Scrambled","1986-03-11T00:00:00","108.1","223.9","108.1","12","12","0","0","5","7","7","2","0","0","0","[object Object]"
"140003830","Scott","Junk","null","Scrambled","null","0","0","0","0","5","0","0","0","0","0","5","0","0","0","[object Object]"
"140003831","Matt","Serra","The Terror","Scrambled","1974-06-02T00:00:00","101.9","262.5","105","17","11","0","0","5","5","12","0","0","0","0","[object Object]"
"140003832","Seth","Petruzelli","The Silverback","Scrambled","1979-12-03T00:00:00","111.2","316.5","117.3","22","12","0","0","19","7","2","10","0","0","0","[object Object]"
"140003833","Joe","Proctor","null","Scrambled","1985-08-10T00:00:00","108.1","262.5","111.2","17","14","0","0","5","7","12","5","0","0","0","[object Object]"
"140003834","Mike","Rio","The Wolverine","Scrambled","1981-07-06T00:00:00","108.1","239.3","108.1","15","12","0","0","10","5","12","5","0","0","0","[object Object]"
"140003835","John","Howard","Doomsday","Scrambled","1983-03-01T00:00:00","103.4","262.5","109.6","45","29","2","0","15","10","11","5","0","0","0","[object Object]"
"140003836","Shane","Campbell","Shaolin","Scrambled","1988-01-21T00:00:00","111.2","239.3","109.6","20","12","0","0","12","5","7","7","2","0","0","[object Object]"
"140003837","Heather","Clark","Hurricane","Scrambled","1980-09-19T00:00:00","101.9","177.6","99.6","12","14","0","0","5","2","7","0","0","0","0","[object Object]"
"140003838","Chris","Lytle","Lights Out","Scrambled","1974-08-18T00:00:00","109.6","262.5","105","49","36","12","0","10","5","34","0","0","0","0","[object Object]"
"140003839","Ricardo","Romero","null","Scrambled","1978-04-15T00:00:00","111.2","316.5","117.3","17","7","0","0","10","5","12","0","0","0","0","[object Object]"
"140003840","Cristiano","Marcello","null","Scrambled","null","106.5","239.3","111.2","20","11","0","0","5","5","14","2","0","0","0","[object Object]"
"140003841","Dan","Miller","null","Scrambled","1981-06-30T00:00:00","112.7","285.6","114.3","22","14","0","0","2","2","14","2","0","0","0","[object Object]"
"140003842","Justin","McCully","The Insane One","Scrambled","1976-02-18T00:00:00","114.3","362.8","112.7","7","5","0","0","2","0","0","2","0","0","0","[object Object]"
"140003843","Sam","Sicilia","null","Scrambled","1986-02-01T00:00:00","105","223.9","103.4","26","17","0","0","12","7","10","14","0","0","0","[object Object]"
"140003844","Hacran","Dias","Barnabe","Scrambled","1984-05-16T00:00:00","105","239.3","106.5","36","11","2","0","7","0","14","0","0","2","0","[object Object]"
"140003845","Michael","Bisping","The Count","Scrambled","1979-02-28T00:00:00","112.7","285.6","116.6","46","14","0","0","25","7","10","5","0","0","0","[object Object]"
"140003846","Mike","Russow","null","Scrambled","1976-11-09T00:00:00","112.7","393.7","112.7","23","7","0","0","10","5","12","2","0","0","0","[object Object]"
"140003847","Travis","Browne","Hapa","Scrambled","1982-07-17T00:00:00","122","393.7","122","28","11","2","0","22","10","5","2","0","0","0","[object Object]"
"140003848","Chris","Saunders","The So Cal Kid","Scrambled","1986-03-11T00:00:00","105","239.3","106.5","0","14","0","0","0","2","0","5","0","0","0","[object Object]"
"140003849","Josh","Shockman","null","Scrambled","null","0","316.5","0","0","5","0","0","0","2","0","0","0","0","0","[object Object]"
"140003850","Quinton","Jackson","Rampage","Scrambled","1978-06-20T00:00:00","112.7","386","112.7","59","22","0","0","29","10","12","5","5","12","0","[object Object]"
"140003851","Joao","Zeferino","The Brazilian Samurai","Scrambled","1986-01-15T00:00:00","106.5","262.5","106.5","40","15","0","0","10","10","26","0","0","2","0","[object Object]"
"140003852","Chris","Tuchscherer","The Crowbar","Scrambled","1975-09-08T00:00:00","114.3","401.4","117.3","32","10","0","0","14","7","11","0","0","0","0","[object Object]"
"140003853","Cheick","Kongo","null","Scrambled","1975-05-17T00:00:00","117.3","381.4","129.7","48","19","5","2","23","7","10","2","0","5","2","[object Object]"
"140003854","Mike","Massenzio","The Master of Disaster","Scrambled","1982-11-01T00:00:00","114.3","285.6","113.5","20","14","0","0","5","7","14","12","0","0","0","[object Object]"
"140003855","Chris","Beal","The Real Deal","Scrambled","1985-08-06T00:00:00","103.4","208.4","106.5","15","12","0","0","7","7","0","5","0","0","0","[object Object]"
"140003856","Fabio","Maldonado","Caipira de Aco","Scrambled","1980-03-17T00:00:00","112.7","369","115.8","39","23","0","0","23","14","10","5","2","5","0","[object Object]"
"140003857","Daron","Cruickshank","Detroit Superstar","Scrambled","1985-06-11T00:00:00","105","239.3","111.2","32","22","0","2","20","5","5","12","0","2","0","[object Object]"
"140003858","Anna","Elmose","Panda","Scrambled","1984-10-06T00:00:00","97.3","177.6","100.4","7","5","0","0","7","2","0","0","0","0","0","[object Object]"
"140003859","Hector","Ramirez","Sick Dog","Scrambled","1976-03-28T00:00:00","111.2","316.5","0","7","12","2","0","5","5","0","2","0","0","0","[object Object]"
"140003860","Chris","Tickle","Bad Boy","Scrambled","1982-02-01T00:00:00","106.5","239.3","0","0","12","0","0","0","2","0","7","0","0","0","[object Object]"
"140003861","Jason","Brilz","The Hitman","Scrambled","1975-07-07T00:00:00","109.6","316.5","110.4","34","14","2","0","14","5","12","5","0","0","0","[object Object]"
"140003862","Nico","Musoke","Nico","Scrambled","1986-04-05T00:00:00","111.2","262.5","115.8","20","12","0","2","10","2","12","2","0","0","0","[object Object]"
"140003863","Danny","Castillo","Last Call","Scrambled","1979-08-25T00:00:00","106.5","239.3","109.6","26","15","0","0","14","7","10","5","0","0","0","[object Object]"
"140003864","Antoni","Hardonk","Mr. Wonderful","Scrambled","1976-05-02T00:00:00","117.3","370.6","120.4","12","14","0","0","14","5","5","2","0","0","0","[object Object]"
"140003865","Jeff","Hougland","Hellbound","Scrambled","null","106.5","208.4","105","15","14","0","0","2","2","11","7","0","0","0","[object Object]"
"140003866","Kazuhiro","Nakamura","Kaz","Scrambled","1979-07-16T00:00:00","109.6","285.6","108.1","29","19","0","0","10","10","5","7","0","0","0","[object Object]"
"140003867","Bojan","Velickovic","Serbian Steel","Scrambled","1988-12-18T00:00:00","111.2","262.5","117.3","25","15","5","0","12","2","12","0","2","0","0","[object Object]"
"140003868","John","Cofer","null","Scrambled","1984-04-29T00:00:00","106.5","239.3","0","11","7","0","0","2","5","7","2","0","0","0","[object Object]"
"140003869","Donny","Walker","null","Scrambled","1980-01-04T00:00:00","106.5","208.4","0","2","14","0","0","2","5","0","7","0","0","0","[object Object]"
"140003870","Sherman","Pendergarst","The Tank","Scrambled","null","112.7","362.8","0","2","14","0","0","0","11","2","2","0","0","0","[object Object]"
"140003871","Justin","Lawrence","The American Kid","Scrambled","1990-05-15T00:00:00","105","223.9","103.4","17","12","0","0","12","2","2","2","5","0","0","[object Object]"
"140003872","Jessamyn","Duke","The Gun","Scrambled","1986-06-24T00:00:00","109.6","208.4","112.7","7","12","0","2","2","5","2","2","0","0","0","[object Object]"
"140003873","Alptekin","Ozkilic","THE TURKISH DELIGHT","Scrambled","1986-03-27T00:00:00","103.4","193","100.4","14","12","0","0","5","5","2","0","0","0","0","[object Object]"
"140003874","Antonio","Silva","Bigfoot","Scrambled","1979-09-14T00:00:00","117.3","409.2","123.5","29","22","2","0","23","19","5","0","0","2","0","[object Object]"
"140003875","Andre","Winner","null","Scrambled","1981-11-09T00:00:00","109.6","239.3","112.7","34","19","5","0","10","0","10","7","0","5","0","[object Object]"
"140003876","Brendan","O'Reilly","The Badger","Scrambled","1987-06-24T00:00:00","106.5","239.3","106.5","14","7","0","2","2","2","5","0","0","0","0","[object Object]"
"140003877","Ryan","Jensen","null","Scrambled","1977-09-20T00:00:00","108.1","285.6","117.3","29","12","0","0","11","5","19","14","0","0","0","[object Object]"
"140003878","Chris","Camozzi","null","Scrambled","1986-11-20T00:00:00","115.8","313.4","120.4","42","23","0","0","11","2","12","14","0","0","0","[object Object]"
"140003880","Vik","Grujic","null","Scrambled","1977-02-06T00:00:00","111.2","262.5","112.7","14","11","0","0","5","5","5","5","0","0","0","[object Object]"
"140003881","Chris","Leben","The Crippler","Scrambled","1980-07-21T00:00:00","109.6","285.6","112.7","34","17","0","0","19","10","12","5","0","0","0","[object Object]"
"140003882","Estevan","Payan","El Terrible","Scrambled","1982-04-03T00:00:00","108.1","239.3","111.2","26","20","0","2","11","11","7","2","0","0","0","[object Object]"
"140003883","Yoshihiro","Akiyama","Sexyama","Scrambled","1975-07-29T00:00:00","108.1","262.5","113.5","25","11","0","0","14","5","12","2","0","0","0","[object Object]"
"140003884","Dokonjonosuke","Mishima","null","Scrambled","1972-04-19T00:00:00","103.4","237.8","0","10","11","0","0","0","5","2","7","0","0","0","[object Object]"
"140003885","Joe","Vedepo","The Doctor","Scrambled","1983-01-01T00:00:00","111.2","316.5","0","28","14","0","0","11","12","12","5","0","0","0","[object Object]"
"140003886","Kailin","Curran","null","Scrambled","1991-04-11T00:00:00","97.3","177.6","100.4","14","11","0","0","0","2","2","7","0","2","0","[object Object]"
"140003887","Brock","Lesnar","null","Scrambled","1977-07-12T00:00:00","115.8","409.2","125.1","12","7","0","0","7","5","2","2","0","0","0","[object Object]"
"140003888","Brian","Bowles","null","Scrambled","1980-06-22T00:00:00","103.4","208.4","108.9","15","7","0","0","7","5","14","2","0","0","0","[object Object]"
"140003889","Dylan","Andrews","The Villain","Scrambled","1979-11-15T00:00:00","115.8","285.6","113.5","28","14","0","2","20","10","7","12","0","0","0","[object Object]"
"140003890","Alex","Nicholson","The Spartan","Scrambled","1990-05-02T00:00:00","117.3","348.9","125.1","23","15","0","0","20","12","5","2","2","2","2","[object Object]"
"140003892","Drew","McFedries","The Massacre","Scrambled","1978-07-27T00:00:00","111.2","285.6","111.2","15","11","0","0","12","5","2","10","0","0","0","[object Object]"
"140003893","Steve","Steinbeiss","The Hooligan","Scrambled","null","115.8","318.1","115.8","0","7","0","0","0","0","0","2","0","0","0","[object Object]"
"140003894","Randy","Couture","The Natural","Scrambled","1963-06-22T00:00:00","114.3","316.5","115.8","29","17","0","0","11","11","10","5","0","0","0","[object Object]"
"140003895","Rob","Kimmons","The Rosedale Reaper","Scrambled","1981-01-30T00:00:00","108.1","262.5","112.7","37","14","0","0","12","7","23","10","0","0","0","[object Object]"
"140003896","Antonio Rodrigo","Nogueira","Minotauro","Scrambled","1976-06-02T00:00:00","115.8","365.9","118.9","52","15","2","0","7","7","32","5","7","7","2","[object Object]"
"140003897","Lisa","Ellis","null","Scrambled","1982-11-15T00:00:00","98.8","162.1","95.7","23","17","0","0","0","2","17","12","0","0","0","[object Object]"
"140003898","Sean","Pierson","The Punisher","Scrambled","1976-03-10T00:00:00","111.2","262.5","117.3","22","14","0","0","14","7","10","2","0","0","0","[object Object]"
"140003899","Abel","Trujillo","Killa","Scrambled","1983-09-18T00:00:00","105","239.3","108.1","23","12","0","2","11","2","5","10","0","0","0","[object Object]"
"140003900","Ryan","Jensen","null","Scrambled","1977-09-20T00:00:00","108.1","285.6","117.3","29","12","0","0","11","5","19","14","0","0","0","[object Object]"
"140003901","Steve","Steinbeiss","The Hooligan","Scrambled","null","115.8","318.1","115.8","0","7","0","0","0","0","0","2","0","0","0","[object Object]"
"140003902","Colton","Smith","null","Scrambled","1987-08-14T00:00:00","111.2","262.5","109.6","11","12","0","0","2","5","5","5","2","0","0","[object Object]"
"140003903","Kyle","Noke","null","Scrambled","1980-03-18T00:00:00","114.3","262.5","117.3","34","15","2","0","12","2","12","7","0","0","0","[object Object]"
"140003904","Mike","Massenzio","The Master of Disaster","Scrambled","1982-11-01T00:00:00","114.3","285.6","113.5","20","14","0","0","5","7","14","12","0","0","0","[object Object]"
"140003905","Jonavin","Webb","Spyder","Scrambled","1989-04-28T00:00:00","108.1","262.5","109.6","17","10","0","2","5","0","12","2","0","0","0","[object Object]"
"140003906","Anthony","Johnson","Rumble","Scrambled","1984-03-06T00:00:00","114.3","316.5","120.4","36","14","0","0","26","2","0","12","0","5","0","[object Object]"
"140003907","Mike","Pierce","null","Scrambled","1980-09-01T00:00:00","105","262.5","109.6","26","11","0","0","12","0","2","2","0","0","0","[object Object]"
"140003908","Phil","Davis","Mr. Wonderful","Scrambled","1984-09-25T00:00:00","114.3","316.5","120.4","37","11","0","2","14","0","12","0","2","5","0","[object Object]"
"140003909","Tito","Ortiz","The People's Champ","Scrambled","1975-01-23T00:00:00","115.8","324.2","114.3","32","19","2","0","14","12","14","5","14","12","0","[object Object]"
"140003910","Caio","Magalhaes","Hellboy","Scrambled","1987-12-14T00:00:00","112.7","285.6","112.7","15","11","0","0","7","5","10","2","0","2","0","[object Object]"
"140003911","Nate","Marquardt","The Great","Scrambled","1979-04-20T00:00:00","111.2","285.6","114.3","54","29","5","0","20","12","22","5","2","5","0","[object Object]"
"140003912","Hatsu","Hioki","null","Scrambled","1983-07-18T00:00:00","109.6","223.9","112.7","45","19","5","0","10","10","19","2","0","0","0","[object Object]"
"140003913","Logan","Clark","The Pink Pounder","Scrambled","1985-02-12T00:00:00","114.3","285.6","0","7","7","0","0","5","2","0","2","0","0","0","[object Object]"
"140003914","Steve","Byrnes","null","Scrambled","null","0","0","0","0","2","0","0","0","0","0","0","0","0","0","[object Object]"
"140003915","Brock","Larson","null","Scrambled","1977-08-23T00:00:00","109.6","262.5","109.6","65","15","0","0","14","7","42","5","0","7","0","[object Object]"
"140003916","KJ","Noons","null","Scrambled","1982-12-07T00:00:00","108.1","262.5","108.1","20","14","0","0","14","2","0","5","0","0","0","[object Object]"
"140003917","Anthony","Lapsley","The Recipe","Scrambled","1980-02-13T00:00:00","106.5","285.6","109.6","34","12","0","5","7","2","23","12","0","2","0","[object Object]"
"140003918","Jay","Silva","null","Scrambled","1981-05-25T00:00:00","114.3","347.4","115.8","19","20","2","0","14","10","7","0","0","7","0","[object Object]"
"140003919","Wanderlei","Silva","The Axe Murderer","Scrambled","1976-07-03T00:00:00","109.6","339.7","114.3","54","22","2","0","42","11","2","0","11","5","0","[object Object]"
"140003920","Marco","Beltran","Psycho","Scrambled","1986-05-18T00:00:00","105","208.4","107.3","12","12","0","0","5","5","10","10","0","2","0","[object Object]"
"140003921","Dustin","Pague","The Disciple","Scrambled","1987-08-05T00:00:00","106.5","208.4","115","17","15","0","0","7","10","12","5","0","0","0","[object Object]"
"140003922","David","Baron","null","Scrambled","1973-02-15T00:00:00","101.9","262.5","0","7","7","0","0","2","0","2","5","0","0","0","[object Object]"
"140003923","Anthony","Perosh","The Hippo","Scrambled","1972-05-10T00:00:00","115.8","316.5","115.8","23","15","0","0","12","11","15","0","0","0","0","[object Object]"
"140003925","Justin","Salas","J-Bomb","Scrambled","null","105","239.3","108.1","19","11","0","0","10","10","7","7","0","0","0","[object Object]"
"140003926","Matt","Grice","The Real One","Scrambled","1981-07-29T00:00:00","105","223.9","108.1","23","12","0","0","14","5","10","5","0","0","0","[object Object]"
"140003927","Jimmy","Wallhead","Judo","Scrambled","1980-04-08T00:00:00","108.1","262.5","112.7","51","19","0","0","20","7","15","10","2","5","0","[object Object]"
"140003928","Ben","Wall","Manimal","Scrambled","1989-03-25T00:00:00","108.1","239.3","112.7","12","7","2","0","0","5","5","0","0","0","0","[object Object]"
"140003929","Leonard","Garcia","Bad Boy","Scrambled","1979-07-14T00:00:00","106.5","223.9","105","28","20","2","0","12","0","15","10","0","0","0","[object Object]"
"140003930","Manvel","Gamburyan","The Anvil","Scrambled","1981-05-08T00:00:00","100.4","208.4","103.4","25","15","0","2","5","10","11","2","2","5","0","[object Object]"
"140003931","Seth","Baczynski","Polish Pistola","Scrambled","1981-10-26T00:00:00","115.8","285.6","114.3","31","26","0","0","12","12","15","11","0","0","0","[object Object]"
